task,queue,env_name,exp_name,sensor_bundle,suffix,seed,eval_mode,rollout_idx,successful_steps,episode_length,success_fraction,result,env_code_commit,target_min_deg,target_max_deg,goal_angle_deg
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,71,0,120,0.0,ok,3682863,120.0,150.0,120.612
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,72,0,120,0.0,ok,3682863,120.0,150.0,133.43
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,73,0,120,0.0,ok,3682863,120.0,150.0,124.855
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,74,0,120,0.0,ok,3682863,120.0,150.0,148.598
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,75,0,120,0.0,ok,3682863,120.0,150.0,128.243
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,76,0,120,0.0,ok,3682863,120.0,150.0,146.04
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,77,0,120,0.0,ok,3682863,120.0,150.0,122.492
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,78,0,120,0.0,ok,3682863,120.0,150.0,123.795
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,79,0,120,0.0,ok,3682863,120.0,150.0,145.416
downwards_rotate,downwards_sensor_sweep_120-20260625-124815,TesolloDownwardsRotateZ,TesolloDownwardsRotateZ-20260625-182059-downwardsrotatez_sb_baseline_s0,baseline,downwardsrotatez_sb_baseline_s0,0,det,80,0,120,0.0,ok,3682863,120.0,150.0,142.924
